Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
3932.5,0.0399757080493024,0.0028806333846155,0.3160191043914442,0.00311047102251,0.0777266049775417,0.0095786239820951,0.2002686008132247,0.0040132859882862,0.0045956186673593
3933.0,0.0399715237232407,0.0028803320163647,0.3159860177465131,0.003110145630459,0.077718469767816,0.0095776214308683,0.2002476346514778,0.0040128662536912,0.0045951381304045
3933.5,0.0399673403315808,0.0028800307153662,0.3159529384927067,0.0031098203110145,0.0777103363745912,0.009576619103503,0.2002266731728092,0.0040124466127228,0.0045946577006083
3934.0,0.0399631578740024,0.0028797294815967,0.3159198666274909,0.003109495064152,0.0777022047972448,0.0095756169999226,0.2002057163756132,0.0040120270653491,0.0045941773779338
3934.5,0.0399589763501853,0.0028794283150334,0.3158868021483326,0.0031091698898463,0.0776940750351547,0.0095746151200502,0.2001847642582851,0.0040116076115381,0.0045936971623445
3935.0,0.0399547957598096,0.0028791272156531,0.3158537450527,0.0031088447880728,0.0776859470876989,0.0095736134638093,0.2001638168192212,0.0040111882512576,0.0045932170538037
3935.5,0.0399506161025556,0.002878826183433,0.3158206953380624,0.0031085197588067,0.0776778209542559,0.0095726120311232,0.2001428740568179,0.0040107689844758,0.0045927370522749
3936.0,0.0399464373781036,0.00287852521835,0.3157876530018903,0.003108194802023,0.0776696966342043,0.0095716108219154,0.2001219359694729,0.0040103498111606,0.0045922571577214
3936.5,0.0399422595861341,0.0028782243203812,0.3157546180416555,0.003107869917697,0.0776615741269231,0.0095706098361094,0.2001010025555843,0.0040099307312801,0.0045917773701066
3937.0,0.0399380827263278,0.0028779234895035,0.3157215904548307,0.0031075451058039,0.0776534534317914,0.0095696090736287,0.2000800738135512,0.0040095117448023,0.0045912976893941
3937.5,0.0399339067983654,0.0028776227256941,0.3156885702388899,0.0031072203663189,0.077645334548189,0.0095686085343967,0.2000591497417733,0.0040090928516952,0.0045908181155472
3938.0,0.0399297318019278,0.00287732202893,0.3156555573913084,0.0031068956992173,0.0776372174754955,0.0095676082183371,0.2000382303386511,0.004008674051927,0.0045903386485294
3938.5,0.0399255577366963,0.0028770213991882,0.3156225519095624,0.0031065711044742,0.077629102213091,0.0095666081253734,0.2000173156025857,0.0040082553454658,0.0045898592883043
3939.0,0.0399213846023519,0.0028767208364458,0.3155895537911295,0.0031062465820651,0.0776209887603561,0.0095656082554294,0.199996405531979,0.0040078367322796,0.0045893800348352
3939.5,0.0399172123985762,0.00287642034068,0.3155565630334883,0.003105922131965,0.0776128771166713,0.0095646086084286,0.1999755001252337,0.0040074182123365,0.0045889008880859
3940.0,0.0399130411250506,0.0028761199118678,0.3155235796341187,0.0031055977541494,0.0776047672814176,0.0095636091842948,0.1999545993807534,0.0040069997856048,0.0045884218480197
3940.5,0.0399088707814568,0.0028758195499863,0.3154906035905017,0.0031052734485934,0.0775966592539762,0.0095626099829517,0.199933703296942,0.0040065814520525,0.0045879429146003
3941.0,0.0399047013674766,0.0028755192550126,0.3154576349001194,0.0031049492152724,0.0775885530337288,0.0095616110043231,0.1999128118722045,0.0040061632116478,0.0045874640877912
3941.5,0.0399005328827921,0.002875219026924,0.3154246735604553,0.0031046250541617,0.0775804486200571,0.0095606122483329,0.1998919251049466,0.0040057450643589,0.004586985367556
3942.0,0.0398963653270853,0.0028749188656974,0.3153917195689936,0.0031043009652366,0.0775723460123432,0.0095596137149048,0.1998710429935745,0.0040053270101539,0.0045865067538583
3942.5,0.0398921987000385,0.0028746187713101,0.3153587729232202,0.0031039769484725,0.0775642452099694,0.0095586154039628,0.1998501655364953,0.0040049090490012,0.0045860282466618
3943.0,0.0398880330013341,0.0028743187437393,0.3153258336206218,0.0031036530038447,0.0775561462123186,0.0095576173154308,0.199829292732117,0.0040044911808688,0.0045855498459301
3943.5,0.0398838682306546,0.002874018782962,0.3152929016586864,0.0031033291313286,0.0775480490187737,0.0095566194492327,0.199808424578848,0.0040040734057251,0.0045850715516269
3944.0,0.0398797043876829,0.0028737188889555,0.315259977034903,0.0031030053308995,0.0775399536287178,0.0095556218052926,0.1997875610750976,0.0040036557235383,0.0045845933637158
3944.5,0.0398755414721016,0.002873419061697,0.3152270597467621,0.0031026816025328,0.0775318600415346,0.0095546243835344,0.1997667022192759,0.0040032381342767,0.0045841152821605
3945.0,0.0398713794835939,0.0028731193011637,0.315194149791755,0.0031023579462038,0.0775237682566078,0.0095536271838822,0.1997458480097937,0.0040028206379085,0.0045836373069247
3945.5,0.0398672184218429,0.0028728196073328,0.3151612471673743,0.0031020343618881,0.0775156782733215,0.0095526302062601,0.1997249984450624,0.004002403234402,0.0045831594379722
3946.0,0.0398630582865318,0.0028725199801815,0.315128351871114,0.0031017108495611,0.0775075900910601,0.0095516334505923,0.1997041535234943,0.0040019859237256,0.0045826816752667
3946.5,0.0398588990773442,0.002872220419687,0.3150954639004687,0.003101387409198,0.0774995037092083,0.0095506369168029,0.1996833132435023,0.0040015687058475,0.0045822040187719
3947.0,0.0398547407939635,0.0028719209258267,0.3150625832529345,0.0031010640407745,0.0774914191271511,0.0095496406048161,0.1996624776035001,0.0040011515807362,0.0045817264684517
3947.5,0.0398505834360735,0.0028716214985777,0.3150297099260089,0.0031007407442658,0.0774833363442736,0.0095486445145561,0.1996416466019022,0.0040007345483599,0.0045812490242698
3948.0,0.0398464270033581,0.0028713221379173,0.31499684391719,0.0031004175196476,0.0774752553599614,0.0095476486459473,0.1996208202371237,0.004000317608687,0.00458077168619
3948.5,0.0398422714955013,0.0028710228438229,0.3149639852239774,0.0031000943668952,0.0774671761736002,0.0095466529989139,0.1995999985075804,0.003999900761686,0.0045802944541762
3949.0,0.0398381169121873,0.0028707236162716,0.3149311338438719,0.0030997712859841,0.0774590987845763,0.0095456575733802,0.1995791814116891,0.0039994840073252,0.0045798173281922
3949.5,0.0398339632531004,0.0028704244552408,0.3148982897743752,0.0030994482768899,0.0774510231922758,0.0095446623692707,0.199558368947867,0.003999067345573,0.0045793403082019
3950.0,0.039829810517925,0.0028701253607078,0.3148654530129903,0.0030991253395881,0.0774429493960855,0.0095436673865098,0.1995375611145323,0.0039986507763978,0.0045788633941691
