Energy,CF_2,HF,CF_3,CH,CF,CHF,CHF_2,C,F
2580.0,0.0722411302634425,0.0080798562094116,0.4457289651922671,0.009228930168161,0.1496158651273884,0.0182714788439348,0.3057680589575192,0.0146854069400956,0.0202675706009006
2580.5,0.0722301470842014,0.0080786568420963,0.4456601082477466,0.0092275639210704,0.1495932038010328,0.0182687099063004,0.3057210739342459,0.0146832532419857,0.0202646205852037
2581.0,0.072219167483909,0.0080774578571205,0.4455912740590688,0.0092261981084173,0.1495705498340481,0.0182659418683246,0.3056741043666839,0.014681100222632,0.0202616714925064
2581.5,0.0722081914607741,0.008076259254297,0.4455224626146875,0.0092248327299894,0.149547903222764,0.0182631747295586,0.3056271502470263,0.0146789478817061,0.0202587233223655
2582.0,0.0721972190130072,0.008075061033439,0.4454536739030646,0.0092234677855749,0.1495252639635126,0.0182604084895538,0.305580211567472,0.01467679621888,0.0202557760743385
2582.5,0.0721862501388195,0.0080738631943594,0.4453849079126696,0.0092221032749621,0.1495026320526285,0.0182576431478619,0.3055332883202248,0.0146746452338258,0.0202528297479829
2583.0,0.0721752848364239,0.0080726657368716,0.4453161646319803,0.0092207391979391,0.1494800074864489,0.0182548787040348,0.305486380497494,0.0146724949262159,0.0202498843428565
2583.5,0.0721643231040341,0.0080714686607889,0.4452474440494819,0.0092193755542946,0.1494573902613132,0.0182521151576249,0.305439488091494,0.014670345295723,0.0202469398585175
2584.0,0.0721533649398653,0.0080702719659248,0.4451787461536678,0.0092180123438172,0.1494347803735636,0.0182493525081848,0.3053926110944449,0.0146681963420197,0.0202439962945243
2584.5,0.0721424103421336,0.008069075652093,0.4451100709330393,0.0092166495662956,0.1494121778195444,0.0182465907552674,0.3053457494985716,0.0146660480647791,0.0202410536504356
2585.0,0.0721314593090566,0.008067879719107,0.4450414183761053,0.0092152872215188,0.1493895825956025,0.0182438298984259,0.3052989032961046,0.0146639004636744,0.0202381119258106
2585.5,0.072120511838853,0.0080666841667809,0.4449727884713826,0.0092139253092757,0.1493669946980874,0.0182410699372138,0.3052520724792796,0.014661753538379,0.0202351711202083
2586.0,0.0721095679297427,0.0080654889949286,0.4449041812073961,0.0092125638293556,0.1493444141233508,0.018238310871185,0.3052052570403378,0.0146596072885667,0.0202322312331884
2586.5,0.0720986275799466,0.0080642942033642,0.4448355965726783,0.0092112027815477,0.149321840867747,0.0182355526998935,0.3051584569715252,0.0146574617139112,0.0202292922643108
2587.0,0.0720876907876871,0.008063099791902,0.4447670345557695,0.0092098421656416,0.1492992749276328,0.0182327954228937,0.3051116722650934,0.0146553168140866,0.0202263542131356
2587.5,0.0720767575511877,0.0080619057603562,0.444698495145218,0.0092084819814269,0.1492767162993672,0.0182300390397404,0.3050649029132992,0.0146531725887671,0.0202234170792232
2588.0,0.072065827868673,0.0080607121085413,0.4446299783295799,0.0092071222286932,0.149254164979312,0.0182272835499885,0.3050181489084048,0.0146510290376274,0.0202204808621343
2588.5,0.0720549017383689,0.008059518836272,0.4445614840974189,0.0092057629072304,0.149231620963831,0.0182245289531933,0.3049714102426774,0.014648886160342,0.0202175455614299
2589.0,0.0720439791585024,0.0080583259433629,0.4444930124373067,0.0092044040168286,0.1492090842492908,0.0182217752489106,0.3049246869083895,0.014646743956586,0.0202146111766713
2589.5,0.0720330601273018,0.0080571334296289,0.4444245633378228,0.0092030455572779,0.1491865548320603,0.018219022436696,0.3048779788978191,0.0146446024260343,0.02021167770742
2590.0,0.0720221446429964,0.0080559412948849,0.4443561367875544,0.0092016875283686,0.1491640327085108,0.018216270516106,0.3048312862032491,0.0146424615683624,0.0202087451532378
2590.5,0.0720112327038171,0.0080547495389461,0.4442877327750966,0.0092003299298911,0.1491415178750161,0.0182135194866968,0.3047846088169679,0.0146403213832458,0.0202058135136868
2591.0,0.0720003243079954,0.0080535581616276,0.444219351289052,0.0091989727616359,0.1491190103279525,0.0182107693480255,0.304737946731269,0.0146381818703602,0.0202028827883296
2591.5,0.0719894194537646,0.0080523671627447,0.4441509923180312,0.0091976160233938,0.1490965100636984,0.0182080200996489,0.3046912999384512,0.0146360430293817,0.0201999529767286
2592.0,0.0719785181393587,0.0080511765421129,0.4440826558506528,0.0091962597149556,0.1490740170786351,0.0182052717411246,0.3046446684308185,0.0146339048599864,0.020197024078447
2592.5,0.0719676203630131,0.0080499862995478,0.4440143418755425,0.0091949038361123,0.149051531369146,0.0182025242720101,0.30459805220068,0.0146317673618506,0.0201940960930478
2593.0,0.0719567261229644,0.0080487964348649,0.4439460503813344,0.0091935483866549,0.1490290529316169,0.0181997776918636,0.3045514512403502,0.014629630534651,0.0201911690200947
2593.5,0.0719458354174504,0.0080476069478802,0.4438777813566701,0.0091921933663748,0.1490065817624363,0.0181970320002432,0.3045048655421489,0.0146274943780643,0.0201882428591514
2594.0,0.07193494824471,0.0080464178384096,0.4438095347901988,0.0091908387750632,0.1489841178579948,0.0181942871967075,0.3044582950984007,0.0146253588917677,0.0201853176097821
2594.5,0.0719240646029832,0.0080452291062691,0.4437413106705775,0.0091894846125118,0.1489616612146855,0.0181915432808154,0.3044117399014358,0.0146232240754383,0.020182393271551
2595.0,0.0719131844905115,0.0080440407512749,0.4436731089864712,0.0091881308785121,0.1489392118289041,0.018188800252126,0.3043651999435894,0.0146210899287535,0.0201794698440229
2595.5,0.0719023079055372,0.0080428527732432,0.443604929726552,0.009186777572856,0.1489167696970486,0.0181860581101989,0.3043186752172019,0.014618956451391,0.0201765473267626
2596.0,0.0718914348463041,0.0080416651719906,0.4435367728795005,0.0091854246953354,0.1488943348155192,0.0181833168545937,0.3042721657146191,0.0146168236430286,0.0201736257193353
2596.5,0.0718805653110569,0.0080404779473334,0.4434686384340044,0.0091840722457423,0.1488719071807189,0.0181805764848705,0.3042256714281917,0.0146146915033445,0.0201707050213065
2597.0,0.0718696992980417,0.0080392910990884,0.4434005263787593,0.009182720223869,0.1488494867890527,0.0181778370005897,0.3041791923502757,0.0146125600320168,0.020167785232242
2597.5,0.0718588368055057,0.0080381046270723,0.4433324367024686,0.0091813686295077,0.1488270736369284,0.0181750984013118,0.3041327284732322,0.014610429228724,0.0201648663517078
2598.0,0.0718479778316972,0.008036918531102,0.4432643693938432,0.009180017462451,0.1488046677207558,0.0181723606865979,0.3040862797894278,0.0146082990931448,0.0201619483792702
2598.5,0.0718371223748658,0.0080357328109945,0.4431963244416017,0.0091786667224914,0.1487822690369475,0.0181696238560091,0.3040398462912339,0.0146061696249582,0.0201590313144958
2599.0,0.0718262704332622,0.008034547466567,0.4431283018344705,0.0091773164094218,0.1487598775819182,0.0181668879091069,0.303993427971027,0.0146040408238431,0.0201561151569515
2599.5,0.0718154220051382,0.0080333624976367,0.4430603015611836,0.0091759665230348,0.148737493352085,0.0181641528454532,0.3039470248211892,0.014601912689479,0.0201531999062044
2600.0,0.071804577088747,0.008032177904021,0.4429923236104826,0.0091746170631237,0.1487151163438677,0.01816141866461,0.3039006368341073,0.0145997852215453,0.020150285561822
2600.5,0.0717937356823428,0.0080309936855374,0.4429243679711169,0.0091732680294815,0.148692746553688,0.0181586853661397,0.3038542640021737,0.0145976584197217,0.0201473721233719
2601.0,0.0717828977841809,0.0080298098420034,0.4428564346318432,0.0091719194219015,0.1486703839779705,0.0181559529496051,0.3038079063177854,0.0145955322836882,0.0201444595904221
2601.5,0.071772063392518,0.0080286263732368,0.4427885235814264,0.0091705712401771,0.1486480286131419,0.0181532214145691,0.303761563773345,0.0145934068131249,0.0201415479625409
2602.0,0.0717612325056117,0.0080274432790555,0.4427206348086385,0.0091692234841019,0.1486256804556313,0.018150490760595,0.3037152363612601,0.0145912820077121,0.0201386372392968
2602.5,0.071750405121721,0.0080262605592773,0.4426527683022594,0.0091678761534695,0.1486033395018701,0.0181477609872463,0.3036689240739433,0.0145891578671305,0.0201357274202586
2603.0,0.0717395812391059,0.0080250782137205,0.4425849240510766,0.0091665292480738,0.1485810057482925,0.018145032094087,0.3036226269038126,0.0145870343910606,0.0201328185049955
2603.5,0.0717287608560277,0.0080238962422032,0.442517102043885,0.0091651827677088,0.1485586791913345,0.018142304080681,0.3035763448432907,0.0145849115791836,0.0201299104930767
2604.0,0.0717179439707487,0.0080227146445437,0.4424493022694875,0.0091638367121684,0.1485363598274349,0.0181395769465929,0.3035300778848059,0.0145827894311806,0.0201270033840719
2604.5,0.0717071305815326,0.0080215334205604,0.4423815247166943,0.0091624910812471,0.1485140476530346,0.0181368506913874,0.3034838260207913,0.0145806679467329,0.020124097177551
2605.0,0.071696320686644,0.008020352570072,0.4423137693743232,0.009161145874739,0.1484917426645771,0.0181341253146296,0.3034375892436852,0.0145785471255221,0.0201211918730842
2605.5,0.0716855142843488,0.0080191720928971,0.4422460362311997,0.0091598010924387,0.1484694448585083,0.0181314008158846,0.3033913675459311,0.01457642696723,0.020118287470242
2606.0,0.0716747113729141,0.0080179919888545,0.4421783252761568,0.0091584567341408,0.1484471542312761,0.0181286771947181,0.3033451609199774,0.0145743074715386,0.020115383968595
2606.5,0.0716639119506081,0.0080168122577631,0.4421106364980352,0.0091571127996401,0.1484248707793312,0.0181259544506961,0.3032989693582777,0.01457218863813,0.0201124813677144
2607.0,0.0716531160157001,0.008015632899442,0.442042969885683,0.0091557692887314,0.1484025944991263,0.0181232325833846,0.3032527928532909,0.0145700704666868,0.0201095796671714
2607.5,0.0716423235664606,0.0080144539137102,0.441975325427956,0.0091544262012099,0.1483803253871168,0.0181205115923501,0.3032066313974805,0.0145679529568914,0.0201066788665375
2608.0,0.0716315346011613,0.0080132753003872,0.4419077031137174,0.0091530835368706,0.1483580634397602,0.0181177914771594,0.3031604849833156,0.0145658361084267,0.0201037789653846
2608.5,0.071620749118075,0.0080120970592922,0.441840102931838,0.0091517412955089,0.1483358086535165,0.0181150722373796,0.3031143536032701,0.0145637199209758,0.0201008799632848
2609.0,0.0716099671154758,0.0080109191902447,0.4417725248711964,0.0091503994769201,0.148313561024848,0.0181123538725779,0.3030682372498231,0.0145616043942217,0.0200979818598105
2609.5,0.0715991885916387,0.0080097416930645,0.4417049689206783,0.0091490580808999,0.1482913205502194,0.018109636382322,0.3030221359154585,0.0145594895278479,0.0200950846545343
2610.0,0.07158841354484,0.0080085645675712,0.4416374350691772,0.0091477171072439,0.1482690872260977,0.0181069197661797,0.3029760495926658,0.0145573753215382,0.0200921883470292
2610.5,0.0715776419733572,0.0080073878135847,0.4415699233055941,0.0091463765557479,0.1482468610489522,0.0181042040237193,0.302929978273939,0.0145552617749762,0.0200892929368684
2611.0,0.0715668738754688,0.008006211430925,0.4415024336188374,0.009145036426208,0.1482246420152548,0.0181014891545093,0.3028839219517774,0.014553148887846,0.0200863984236253
2611.5,0.0715561092494547,0.0080050354194121,0.4414349659978232,0.0091436967184201,0.1482024301214794,0.0180987751581184,0.3028378806186855,0.0145510366598319,0.0200835048068736
2612.0,0.0715453480935956,0.0080038597788664,0.441367520431475,0.0091423574321806,0.1481802253641026,0.0180960620341157,0.3027918542671726,0.0145489250906183,0.0200806120861875
2612.5,0.0715345904061735,0.008002684509108,0.4413000969087236,0.0091410185672858,0.148158027739603,0.0180933497820705,0.3027458428897532,0.0145468141798898,0.0200777202611411
2613.0,0.0715238361854718,0.0080015096099575,0.4412326954185077,0.0091396801235321,0.1481358372444617,0.0180906384015524,0.3026998464789467,0.0145447039273313,0.0200748293313091
2613.5,0.0715130854297747,0.0080003350812354,0.4411653159497731,0.0091383421007163,0.1481136538751622,0.0180879278921314,0.3026538650272778,0.0145425943326278,0.0200719392962663
2614.0,0.0715023381373676,0.0079991609227624,0.4410979584914732,0.009137004498635,0.1480914776281903,0.0180852182533776,0.3026078985272759,0.0145404853954646,0.0200690501555878
2614.5,0.0714915943065372,0.0079979871343593,0.4410306230325692,0.0091356673170851,0.1480693085000341,0.0180825094848616,0.3025619469714757,0.0145383771155272,0.0200661619088489
2615.0,0.0714808539355712,0.007996813715847,0.4409633095620291,0.0091343305558636,0.148047146487184,0.0180798015861542,0.3025160103524168,0.0145362694925011,0.0200632745556253
2615.5,0.0714701170227586,0.0079956406670465,0.440896018068829,0.0091329942147678,0.1480249915861328,0.0180770945568263,0.3024700886626438,0.0145341625260723,0.020060388095493
2616.0,0.0714593835663893,0.0079944679877791,0.4408287485419521,0.0091316582935948,0.1480028437933756,0.0180743883964493,0.3024241818947064,0.0145320562159267,0.0200575025280281
2616.5,0.0714486535647545,0.0079932956778658,0.4407615009703891,0.0091303227921422,0.1479807031054099,0.0180716831045948,0.3023782900411592,0.0145299505617508,0.0200546178528071
2617.0,0.0714379270161466,0.0079921237371283,0.4406942753431382,0.0091289877102073,0.1479585695187354,0.0180689786808348,0.3023324130945621,0.0145278455632308,0.0200517340694066
2617.5,0.071427203918859,0.0079909521653878,0.440627071649205,0.009127653047588,0.1479364430298542,0.0180662751247415,0.3022865510474795,0.0145257412200536,0.0200488511774038
2618.0,0.0714164842711862,0.0079897809624661,0.4405598898776025,0.009126318804082,0.1479143236352707,0.0180635724358873,0.3022407038924812,0.0145236375319059,0.0200459691763758
2618.5,0.0714057680714241,0.0079886101281848,0.4404927300173512,0.0091249849794873,0.1478922113314917,0.018060870613845,0.302194871622142,0.0145215344984748,0.0200430880659003
2619.0,0.0713950553178694,0.0079874396623659,0.4404255920574789,0.0091236515736019,0.1478701061150261,0.0180581696581876,0.3021490542290413,0.0145194321194477,0.0200402078455549
2619.5,0.0713843460088202,0.0079862695648312,0.4403584759870209,0.009122318586224,0.1478480079823854,0.0180554695684885,0.302103251705764,0.0145173303945118,0.0200373285149179
2620.0,0.0713736401425755,0.0079850998354029,0.44029138179502,0.0091209860171519,0.1478259169300832,0.0180527703443213,0.3020574640448996,0.0145152293233551,0.0200344500735674
2620.5,0.0713629377174357,0.0079839304739031,0.440224309470526,0.0091196538661842,0.1478038329546355,0.0180500719852598,0.3020116912390428,0.0145131289056652,0.0200315725210822
2621.0,0.0713522387317021,0.0079827614801542,0.4401572590025965,0.0091183221331194,0.1477817560525606,0.0180473744908784,0.3019659332807931,0.0145110291411303,0.0200286958570412
2621.5,0.0713415431836772,0.0079815928539785,0.4400902303802964,0.0091169908177562,0.1477596862203792,0.0180446778607513,0.3019201901627552,0.0145089300294386,0.0200258200810234
2622.0,0.0713308510716648,0.0079804245951987,0.4400232235926977,0.0091156599198935,0.147737623454614,0.0180419820944535,0.3018744618775385,0.0145068315702787,0.0200229451926083
2622.5,0.0713201623939694,0.0079792567036373,0.4399562386288801,0.0091143294393303,0.1477155677517904,0.0180392871915598,0.3018287484177575,0.0145047337633391,0.0200200711913756
2623.0,0.0713094771488972,0.0079780891791171,0.4398892754779308,0.0091129993758657,0.1476935191084359,0.0180365931516456,0.3017830497760317,0.0145026366083089,0.0200171980769052
2623.5,0.071298795334755,0.0079769220214611,0.4398223341289438,0.0091116697292989,0.1476714775210803,0.0180338999742866,0.3017373659449855,0.0145005401048769,0.0200143258487773
2624.0,0.0712881169498511,0.0079757552304922,0.4397554145710208,0.0091103404994293,0.1476494429862557,0.0180312076590585,0.3016916969172483,0.0144984442527325,0.0200114545065725
2624.5,0.0712774419924947,0.0079745888060335,0.4396885167932708,0.0091090116860565,0.1476274155004965,0.0180285162055375,0.3016460426854543,0.0144963490515652,0.0200085840498715
2625.0,0.0712667704609962,0.0079734227479083,0.4396216407848102,0.0091076832889799,0.1476053950603394,0.0180258256133001,0.3016004032422428,0.0144942545010647,0.0200057144782553
2625.5,0.0712561023536672,0.0079722570559398,0.4395547865347627,0.0091063553079995,0.1475833816623235,0.0180231358819229,0.3015547785802578,0.0144921606009207,0.0200028457913051
2626.0,0.0712454376688203,0.0079710917299517,0.4394879540322591,0.0091050277429151,0.14756137530299,0.018020447010983,0.3015091686921488,0.0144900673508234,0.0199999779886027
2626.5,0.0712347764047692,0.0079699267697673,0.439421143266438,0.0091037005935267,0.1475393759788825,0.0180177590000576,0.3014635735705693,0.0144879747504631,0.0199971110697296
2627.0,0.0712241185598289,0.0079687621752105,0.4393543542264449,0.0091023738596345,0.147517383686547,0.0180150718487243,0.3014179932081787,0.0144858827995301,0.0199942450342682
2627.5,0.0712134641323154,0.0079675979461051,0.4392875869014327,0.0091010475410388,0.1474953984225315,0.0180123855565609,0.3013724275976407,0.0144837914977152,0.0199913798818006
2628.0,0.0712028131205457,0.0079664340822748,0.4392208412805617,0.0090997216375399,0.1474734201833865,0.0180097001231456,0.3013268767316241,0.0144817008447092,0.0199885156119096
2628.5,0.0711921655228381,0.0079652705835438,0.4391541173529995,0.0090983961489384,0.1474514489656647,0.0180070155480567,0.3012813406028026,0.0144796108402032,0.0199856522241779
2629.0,0.071181521337512,0.0079641074497363,0.4390874151079207,0.009097071075035,0.1474294847659211,0.0180043318308728,0.3012358192038549,0.0144775214838885,0.0199827897181888
