1,0
1.5,0
2.0,0
2.5,0
3.0,0
3.5,0
4.0,0
4.5,0
5.0,0
5.5,0
6.0,0
6.5,0
7.0,0
7.5,0
8.0,0
8.5,0
9.0,0
9.5,0
10.0,0
10.5,0
11.0,0
11.5,0
12.0,0
12.5,0
13.0,0
13.5,0
14.0,0
14.5,0
15.0,0.0
15.5,0.00030955157133532717
16.0,0.0007342081671952955
16.5,0.0015729974279168257
17.0,0.002726249067064018
17.5,0.0041440505036720865
18.0,0.005935484553413417
18.5,0.008261466078493438
19.0,0.010872788060743129
19.5,0.01388824079150492
20.0,0.017325173756642682
20.5,0.02100212591091243
21.0,0.024884758675960107
21.5,0.02907233505842066
22.0,0.03349245535563263
22.5,0.03818307311754038
23.0,0.04322313657079239
23.5,0.048390080371377604
24.0,0.05365943693680686
24.5,0.05900912339690871
25.0,0.06441928582004898
25.5,0.06999307220898696
26.0,0.07564129733756483
26.5,0.08131266921916586
27.0,0.08699347281973654
27.5,0.09267150740887681
28.0,0.09833595049617612
28.5,0.10397723051233428
29.0,0.10958690863971253
29.5,0.11527095591515953
30.0,0.12095588429144699
30.5,0.12659641818537123
31.0,0.13218685785589382
31.5,0.13772223443626422
32.0,0.1431982384480814
32.5,0.14861115463498095
33.0,0.15395780267354411
33.5,0.15923548331777804
34.0,0.1644419295435388
34.5,0.1695752622766922
35.0,0.17463395031083206
35.5,0.17961677404498616
36.0,0.18452279269750643
36.5,0.18935131467825736
37.0,0.1941018708266072
37.5,0.19877419024712614
38.0,0.2033681784980317
38.5,0.20788389790912223
39.0,0.21232154982613557
39.5,0.21668145859714255
40.0,0.22096405713376363
40.5,0.22516987389573928
41.0,0.22929952116175897
41.5,0.2333536844625486
42.0,0.23733311306411634
42.5,0.24123861139985595
43.0,0.245071031359989
43.5,0.24883126535568154
44.0,0.2525202400831749
44.5,0.2561695427155132
45.0,0.2598119507669148
45.5,0.26338809237222227
46.0,0.26689878398170996
46.5,0.27034486598894003
47.0,0.2737318370796108
47.5,0.2770953502693741
48.0,0.28039777723833076
48.5,0.2836399326376629
49.0,0.28682264388391276
49.5,0.2899467484623602
50.0,0.29301309149153265
50.5,0.2960225235258208
51.0,0.2989758985751897
51.5,0.3018740723228149
52.0,0.30471790052315
52.5,0.30750823756446116
53.0,0.3102459351812607
53.5,0.31293184130334023
54.0,0.31556679902926604
54.5,0.3181516457132556
55.0,0.320687212155317
55.5,0.32317432188541384
56.0,0.32561379053321965
56.5,0.3280064252757554
57.0,0.3303530243558741
57.5,0.33265437666516245
58.0,0.3349112613853873
58.5,0.33712444768312044
59.0,0.33929469445263855
59.5,0.34142275010262013
60.0,0.34350935238254265
60.5,0.3455552282450416
61.0,0.34756109374081157
61.5,0.3495276539429253
62.0,0.35145560289771594
62.5,0.353345623599614
63.0,0.3551983879875552
63.5,0.3570145569607819
64.0,0.3587947804120476
64.5,0.360539697276409
65.0,0.3622499355939442
65.5,0.3639261125848836
66.0,0.3655688347357689
66.5,0.3671786978953785
67.0,0.36875628737926747
67.5,0.3703021780818723
68.0,0.37181693459522225
68.5,0.3733011113333846
69.0,0.3747552526618509
69.5,0.3761798930311385
70.0,0.37757555711395147
70.5,0.3789427599453016
71.0,0.3802820070650467
71.5,0.38159379466235294
72.0,0.3828786097216347
72.5,0.3841369301695661
73.0,0.38536922502279897
73.5,0.38657595453605614
74.0,0.38775757035030123
74.5,0.3889145156407161
75.0,0.39004722526424507
75.5,0.39115612590648857
76.0,0.3922416362277518
76.5,0.39330416700807624
77.0,0.3943441212910991
77.5,0.39536189452660425
78.0,0.39635787471164385
78.5,0.39733244253012434
79.0,0.3982859714907644
79.5,0.3992188280633425
80.0,0.400131371813167
80.5,0.4010239555337063
81.0,0.40189692537733035
81.5,0.40275062098412173
82.0,0.40358537560871977
82.5,0.40440151624517323
83.0,0.4051993637497775
83.5,0.405979232961883
84.0,0.4067414328226629
84.5,0.407486266491836
85.0,0.40821403146234186
85.5,0.4089250196729715
86.0,0.4096195176189595
86.5,0.41029780646054664
87.0,0.4109601621295234
87.5,0.41160685543377035
88.0,0.4122381521598111
88.5,0.41285431317339477
89.0,0.41345559451813085
89.5,0.4140422475121954
90.0,0.41461451884313266
90.5,0.4151726506607767
91.0,0.4157168806683164
91.5,0.4162474422115322
92.0,0.4167645643662289
92.5,0.4172684720238929
93.0,0.4177593859756025
93.5,0.41823752299421707
94.0,0.41870309591487687
94.5,0.4191563137138382
95.0,0.4195973815856774
95.5,0.420026501018888
96.0,0.42044386986990373
96.5,0.42084968243557425
97.0,0.42124412952412305
97.5,0.42162739852461606
98.0,0.4219996734749708
98.5,0.4223611351285319
99.0,0.4227119610192434
99.5,0.4230523255254455
100.0,0.4233823999323213
100.5,0.42370235249302424
101.0,0.4240123484885091
101.5,0.4243125502860977
102.0,0.4246031173968006
